ID,A2006_11_BizGroup,A2006_11_Education,A2006_11_MonthsOfExp,A2006_12_BizGroup,A2006_12_Education,A2006_12_MonthsOfExp,A2007_1_BizGroup,A2007_1_Education,A2007_1_MonthsOfExp,A2007_2_BizGroup,A2007_2_Education,A2007_2_MonthsOfExp,A2007_3_BizGroup,A2007_3_Education,A2007_3_MonthsOfExp,A2007_4_BizGroup,A2007_4_Education,A2007_4_MonthsOfExp,A2007_5_BizGroup,A2007_5_Education,A2007_5_MonthsOfExp,A2007_6_BizGroup,A2007_6_Education,A2007_6_MonthsOfExp,A2007_7_BizGroup,A2007_7_Education,A2007_7_MonthsOfExp,A2007_8_BizGroup,A2007_8_Education,A2007_8_MonthsOfExp,A2007_9_BizGroup,A2007_9_Education,A2007_9_MonthsOfExp,A2007_10_BizGroup,A2007_10_Education,A2007_10_MonthsOfExp,A2007_11_BizGroup,A2007_11_Education,A2007_11_MonthsOfExp,A2007_12_BizGroup,A2007_12_Education,A2007_12_MonthsOfExp,A2008_1_BizGroup,A2008_1_Education,A2008_1_MonthsOfExp,A2008_2_BizGroup,A2008_2_Education,A2008_2_MonthsOfExp,A2008_3_BizGroup,A2008_3_Education,A2008_3_MonthsOfExp,A2008_4_BizGroup,A2008_4_Education,A2008_4_MonthsOfExp,A2008_5_BizGroup,A2008_5_Education,A2008_5_MonthsOfExp,A2008_6_BizGroup,A2008_6_Education,A2008_6_MonthsOfExp,A2008_7_BizGroup,A2008_7_Education,A2008_7_MonthsOfExp,A2008_8_BizGroup,A2008_8_Education,A2008_8_MonthsOfExp,A2008_9_BizGroup,A2008_9_Education,A2008_9_MonthsOfExp,A2008_10_BizGroup,A2008_10_Education,A2008_10_MonthsOfExp,A2008_11_BizGroup,A2008_11_Education,A2008_11_MonthsOfExp,A2008_12_BizGroup,A2008_12_Education,A2008_12_MonthsOfExp,A2009_1_BizGroup,A2009_1_Education,A2009_1_MonthsOfExp,A2009_2_BizGroup,A2009_2_Education,A2009_2_MonthsOfExp,A2009_3_BizGroup,A2009_3_Education,A2009_3_MonthsOfExp,A2009_4_BizGroup,A2009_4_Education,A2009_4_MonthsOfExp,A2009_5_BizGroup,A2009_5_Education,A2009_5_MonthsOfExp,A2009_6_BizGroup,A2009_6_Education,A2009_6_MonthsOfExp,A2009_7_BizGroup,A2009_7_Education,A2009_7_MonthsOfExp,A2009_8_BizGroup,A2009_8_Education,A2009_8_MonthsOfExp,A2009_9_BizGroup,A2009_9_Education,A2009_9_MonthsOfExp,A2009_10_BizGroup,A2009_10_Education,A2009_10_MonthsOfExp,A2009_11_BizGroup,A2009_11_Education,A2009_11_MonthsOfExp,A2009_12_BizGroup,A2009_12_Education,A2009_12_MonthsOfExp,A2010_1_BizGroup,A2010_1_Education,A2010_1_MonthsOfExp,A2010_2_BizGroup,A2010_2_Education,A2010_2_MonthsOfExp,A2010_3_BizGroup,A2010_3_Education,A2010_3_MonthsOfExp,A2010_4_BizGroup,A2010_4_Education,A2010_4_MonthsOfExp,A2010_5_BizGroup,A2010_5_Education,A2010_5_MonthsOfExp,A2010_6_BizGroup,A2010_6_Education,A2010_6_MonthsOfExp,A2010_7_BizGroup,A2010_7_Education,A2010_7_MonthsOfExp,A2010_8_BizGroup,A2010_8_Education,A2010_8_MonthsOfExp,A2010_9_BizGroup,A2010_9_Education,A2010_9_MonthsOfExp,A2010_10_BizGroup,A2010_10_Education,A2010_10_MonthsOfExp,A2010_11_BizGroup,A2010_11_Education,A2010_11_MonthsOfExp,A2010_12_BizGroup,A2010_12_Education,A2010_12_MonthsOfExp,A2011_1_BizGroup,A2011_1_Education,A2011_1_MonthsOfExp,A2011_2_BizGroup,A2011_2_Education,A2011_2_MonthsOfExp,A2011_3_BizGroup,A2011_3_Education,A2011_3_MonthsOfExp,A2011_4_BizGroup,A2011_4_Education,A2011_4_MonthsOfExp,A2011_5_BizGroup,A2011_5_Education,A2011_5_MonthsOfExp,A2011_6_BizGroup,A2011_6_Education,A2011_6_MonthsOfExp,A2011_7_BizGroup,A2011_7_Education,A2011_7_MonthsOfExp,A2011_8_BizGroup,A2011_8_Education,A2011_8_MonthsOfExp,A2011_9_BizGroup,A2011_9_Education,A2011_9_MonthsOfExp,A2011_10_BizGroup,A2011_10_Education,A2011_10_MonthsOfExp,A2011_11_BizGroup,A2011_11_Education,A2011_11_MonthsOfExp,A2011_12_BizGroup,A2011_12_Education,A2011_12_MonthsOfExp,A2012_1_BizGroup,A2012_1_Education,A2012_1_MonthsOfExp,A2012_2_BizGroup,A2012_2_Education,A2012_2_MonthsOfExp,A2012_3_BizGroup,A2012_3_Education,A2012_3_MonthsOfExp,A2012_4_BizGroup,A2012_4_Education,A2012_4_MonthsOfExp,A2012_5_BizGroup,A2012_5_Education,A2012_5_MonthsOfExp,A2012_6_BizGroup,A2012_6_Education,A2012_6_MonthsOfExp,A2012_7_BizGroup,A2012_7_Education,A2012_7_MonthsOfExp,A2012_8_BizGroup,A2012_8_Education,A2012_8_MonthsOfExp,A2012_9_BizGroup,A2012_9_Education,A2012_9_MonthsOfExp,A2012_10_BizGroup,A2012_10_Education,A2012_10_MonthsOfExp,A2012_11_BizGroup,A2012_11_Education,A2012_11_MonthsOfExp,A2012_12_BizGroup,A2012_12_Education,A2012_12_MonthsOfExp,A2013_1_BizGroup,A2013_1_Education,A2013_1_MonthsOfExp,A2013_2_BizGroup,A2013_2_Education,A2013_2_MonthsOfExp,A2013_3_BizGroup,A2013_3_Education,A2013_3_MonthsOfExp,A2013_4_BizGroup,A2013_4_Education,A2013_4_MonthsOfExp,A2013_5_BizGroup,A2013_5_Education,A2013_5_MonthsOfExp,A2013_6_BizGroup,A2013_6_Education,A2013_6_MonthsOfExp,A2013_7_BizGroup,A2013_7_Education,A2013_7_MonthsOfExp,A2013_8_BizGroup,A2013_8_Education,A2013_8_MonthsOfExp,A2013_9_BizGroup,A2013_9_Education,A2013_9_MonthsOfExp,A2013_10_BizGroup,A2013_10_Education,A2013_10_MonthsOfExp,A2013_11_BizGroup,A2013_11_Education,A2013_11_MonthsOfExp,A2013_12_BizGroup,A2013_12_Education,A2013_12_MonthsOfExp,A2014_1_BizGroup,A2014_1_Education,A2014_1_MonthsOfExp,A2014_2_BizGroup,A2014_2_Education,A2014_2_MonthsOfExp,A2014_3_BizGroup,A2014_3_Education,A2014_3_MonthsOfExp,A2014_4_BizGroup,A2014_4_Education,A2014_4_MonthsOfExp,A2014_5_BizGroup,A2014_5_Education,A2014_5_MonthsOfExp,A2014_6_BizGroup,A2014_6_Education,A2014_6_MonthsOfExp,A2014_7_BizGroup,A2014_7_Education,A2014_7_MonthsOfExp,A2014_8_BizGroup,A2014_8_Education,A2014_8_MonthsOfExp,A2014_9_BizGroup,A2014_9_Education,A2014_9_MonthsOfExp,A2014_10_BizGroup,A2014_10_Education,A2014_10_MonthsOfExp,A2014_11_BizGroup,A2014_11_Education,A2014_11_MonthsOfExp,A2014_12_BizGroup,A2014_12_Education,A2014_12_MonthsOfExp,A2015_1_BizGroup,A2015_1_Education,A2015_1_MonthsOfExp,A2015_2_BizGroup,A2015_2_Education,A2015_2_MonthsOfExp,A2015_3_BizGroup,A2015_3_Education,A2015_3_MonthsOfExp,A2015_4_BizGroup,A2015_4_Education,A2015_4_MonthsOfExp,A2015_5_BizGroup,A2015_5_Education,A2015_5_MonthsOfExp,A2015_6_BizGroup,A2015_6_Education,A2015_6_MonthsOfExp
74494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform Engineering,0,0,Platform Engineering,0,1,Platform Engineering,0,2,Platform Engineering,0,3,Platform Engineering,0,4,Platform Engineering,0,5,Platform Engineering,0,6,Platform Engineering,0,7,Platform Engineering,0,8,Platform Engineering,0,9,Platform Engineering,0,10,Platform Engineering,0,11,Platform Engineering,0,12,Platform Engineering,0,13,Platform Engineering,0,14
42283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,0,0,Manufacturing,0,1,Manufacturing,0,2,Manufacturing,0,3,Manufacturing,0,4,Manufacturing,0,5,Manufacturing,0,6,Manufacturing,0,7,Manufacturing,0,8,Manufacturing,0,9,Manufacturing,0,10,Manufacturing,0,11,Manufacturing,0,12,Manufacturing,0,13,Manufacturing,0,14,Manufacturing,0,15,Manufacturing,0,16,Manufacturing,0,17,Manufacturing,0,18,Manufacturing,0,19,Manufacturing,0,20,Manufacturing,0,21,Manufacturing,0,22,Manufacturing,0,23,Manufacturing,0,24,Manufacturing,0,25,Manufacturing,0,26,Manufacturing,0,27,Manufacturing,0,28,Manufacturing,0,29,Manufacturing,0,30,Manufacturing,0,31,Manufacturing,0,32,Manufacturing,0,33,Manufacturing,0,34,Manufacturing,0,35,Manufacturing,0,36,Manufacturing,0,37,Manufacturing,0,38,Manufacturing,0,39,Manufacturing,0,40,Manufacturing,0,41,Manufacturing,0,42,Manufacturing,0,43,Manufacturing,0,44,Manufacturing,0,45,Manufacturing,0,46,Manufacturing,0,47,Manufacturing,0,48,Manufacturing,0,49,Manufacturing,0,50,Manufacturing,0,51,Manufacturing,0,52,Manufacturing,0,53,Manufacturing,0,54,Manufacturing,0,55,Manufacturing,0,56,Manufacturing,0,57,Manufacturing,0,58,Manufacturing,0,59,Manufacturing,0,60,Manufacturing,0,61,Manufacturing,0,62,Manufacturing,0,63,Manufacturing,0,64,Manufacturing,0,65,Manufacturing,0,66,Platform Engineering,3,0,Platform Engineering,3,1,Platform Engineering,3,2,Platform Engineering,3,3,Platform Engineering,3,4,Platform Engineering,3,5,Platform Engineering,3,6,Platform Engineering,3,7,Platform Engineering,3,8,Platform Engineering,3,9,Platform Engineering,3,10,Platform Engineering,3,11,Platform Engineering,3,12,Platform Engineering,3,13
38723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arquitecture,4,0,Arquitecture,4,1,Arquitecture,4,2,Arquitecture,4,3,Arquitecture,4,4,Arquitecture,4,5,Arquitecture,4,6,Arquitecture,4,7,Arquitecture,4,8,Arquitecture,4,9,Arquitecture,4,10,Arquitecture,4,11,Arquitecture,4,12,Arquitecture,4,13,Arquitecture,4,14,Arquitecture,4,15,Arquitecture,4,16,Platform Engineering,4,0,Platform Engineering,4,1,Platform Engineering,4,2,Platform Engineering,4,3,Platform Engineering,4,4,Platform Engineering,4,5,Platform Engineering,4,6,Platform Engineering,4,7,Platform Engineering,4,8,Platform Engineering,4,9,Platform Engineering,4,10,Platform Engineering,4,11,Platform Engineering,4,12,Platform Engineering,4,13
4586656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,0,0,Manufacturing,0,1,Manufacturing,0,2,Manufacturing,0,3,Manufacturing,0,4,Manufacturing,0,5,Manufacturing,0,6,Manufacturing,0,7,Manufacturing,0,8,Manufacturing,0,9,Manufacturing,0,10,Manufacturing,0,11,Manufacturing,0,12,Manufacturing,0,13,Manufacturing,0,14,Manufacturing,0,15,Manufacturing,0,16,Manufacturing,0,17,Manufacturing,0,18,Manufacturing,0,19,Manufacturing,0,20,Manufacturing,0,21,Manufacturing,0,22,Manufacturing,0,23,Manufacturing,0,24,Platform Engineering,0,0,Platform Engineering,0,1,Platform Engineering,0,2,Platform Engineering,0,3,Platform Engineering,0,4,Platform Engineering,0,5,Platform Engineering,0,6,Platform Engineering,0,7,Platform Engineering,0,8,Platform Engineering,0,9,Platform Engineering,0,10,Platform Engineering,0,11,Platform Engineering,0,12,Platform Engineering,0,13
111315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform Engineering,3,0,Platform Engineering,3,1,Platform Engineering,3,2,Platform Engineering,3,3,Platform Engineering,3,4,Platform Engineering,3,5,Platform Engineering,3,6,Platform Engineering,3,7,Platform Engineering,3,8,Platform Engineering,3,9,Platform Engineering,3,10,Platform Engineering,3,11,Platform Engineering,3,12
86980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,4,0,IT,4,1,IT,4,2,IT,4,3,IT,4,4,IT,4,5,IT,4,6,IT,4,7,IT,4,8,IT,4,9,IT,4,10,IT,4,11,IT,4,12,IT,4,13,IT,4,14
6850323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,1,0,Manufacturing,1,1,Manufacturing,1,2,Manufacturing,1,3,Manufacturing,1,4,Manufacturing,1,5,Manufacturing,1,6,Manufacturing,1,7,Manufacturing,1,8,Manufacturing,1,9,Manufacturing,1,10,Manufacturing,1,11,Manufacturing,1,12,Manufacturing,1,13,Manufacturing,1,14
3952253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,4,0,Manufacturing,4,1,Manufacturing,4,2,Manufacturing,4,3,Manufacturing,4,4,Manufacturing,4,5,Manufacturing,4,6,Manufacturing,4,7,Manufacturing,4,8,Manufacturing,4,9,Manufacturing,4,10,Manufacturing,4,11,Manufacturing,4,12,Manufacturing,4,13,Manufacturing,4,14,Manufacturing,4,15,Manufacturing,4,16,Manufacturing,4,17,Manufacturing,4,18,Manufacturing,4,19,Manufacturing,4,20,Manufacturing,4,21,Manufacturing,4,22,Manufacturing,4,23,Manufacturing,4,24,Manufacturing,4,25,Manufacturing,4,26,Manufacturing,4,27,Manufacturing,4,28,Manufacturing,4,29,Manufacturing,4,30,Manufacturing,4,31,Manufacturing,4,32,Manufacturing,4,33,Manufacturing,4,34,Manufacturing,4,35,Manufacturing,4,36,Manufacturing,4,37,Manufacturing,4,38,Manufacturing,4,39,Manufacturing,4,40,Platform Engineering,4,0,Platform Engineering,4,1,Platform Engineering,4,2,Platform Engineering,4,3,Platform Engineering,4,4,Platform Engineering,4,5,Platform Engineering,4,6,Platform Engineering,4,7,Platform Engineering,4,8,Platform Engineering,4,9,Platform Engineering,4,10,Platform Engineering,4,11,Platform Engineering,4,12
38376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform Engineering,4,0,Platform Engineering,4,1,Platform Engineering,4,2,Platform Engineering,4,3,Platform Engineering,4,4,Platform Engineering,4,5,Platform Engineering,4,6,Platform Engineering,4,7,Platform Engineering,4,8,Platform Engineering,4,9,Platform Engineering,4,10,Platform Engineering,4,11,Platform Engineering,4,12,Platform Engineering,4,13,Platform Engineering,4,14
79214,,,,HR,0,0,HR,0,1,HR,0,2,HR,0,3,HR,0,4,HR,0,5,HR,0,6,HR,0,7,HR,0,8,HR,0,9,HR,0,10,HR,0,11,HR,0,12,HR,0,13,HR,0,14,HR,0,15,HR,0,16,HR,0,17,HR,0,18,HR,0,19,HR,0,20,HR,0,21,HR,0,22,HR,0,23,HR,0,24,HR,0,25,HR,0,26,HR,0,27,HR,0,28,HR,0,29,HR,0,30,HR,0,31,HR,0,32,HR,0,33,HR,0,34,HR,0,35,HR,0,36,HR,0,37,HR,0,38,HR,0,39,HR,0,40,HR,0,41,HR,0,42,HR,0,43,HR,0,44,HR,0,45,HR,0,46,HR,0,47,HR,0,48,HR,0,49,HR,0,50,HR,0,51,HR,0,52,HR,0,53,HR,0,54,HR,0,55,HR,0,56,HR,0,57,HR,0,58,HR,0,59,HR,0,60,HR,0,61,HR,0,62,HR,0,63,HR,0,64,HR,0,65,HR,0,66,HR,0,67,HR,0,68,HR,0,69,HR,0,70,HR,0,71,HR,0,72,HR,0,73,HR,0,74,HR,0,75,HR,0,76,HR,0,77,HR,0,78,HR,0,79,HR,0,80,HR,0,81,HR,0,82,HR,0,83,HR,0,84,HR,0,85,HR,0,86,HR,0,87,HR,0,88,HR,3,89,HR,3,90,HR,3,91,HR,3,92,HR,3,93,HR,3,94,HR,3,95,HR,3,96,HR,3,97,HR,3,98,HR,3,99,HR,3,100,HR,3,101,HR,3,102
2695141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sales Market ,0,0,Sales Market ,0,1,Sales Market ,0,2,Sales Market ,0,3,Sales Market ,0,4,Sales Market ,0,5,Sales Market ,0,6,Sales Market ,0,7,Sales Market ,0,8,Sales Market ,0,9,Sales Market ,0,10,Sales Market ,0,11,Sales Market ,0,12,Sales Market ,0,13,Sales Market ,0,14,Sales Market ,0,15,Sales Market ,0,16,Sales Market ,0,17,Sales Market ,0,18,Sales Market ,0,19,Sales Market ,0,20,Sales Market ,3,21,Sales Market ,3,22,Sales Market ,3,23,Sales Market ,3,24,Sales Market ,3,25,Sales Market ,3,26,Sales Market ,3,27,Sales Market ,3,28,Sales Market ,3,29,Sales Market ,3,30,Sales Market ,3,31,Sales Market ,3,32,Sales Market ,3,33,Sales Market ,3,34,Sales Market ,3,35,Sales Market ,3,36
5190790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,0,0,Manufacturing,0,1,Manufacturing,0,2,Manufacturing,0,3,Manufacturing,0,4,Manufacturing,0,5,Manufacturing,0,6,Manufacturing,0,7,Manufacturing,0,8,Manufacturing,0,9,Manufacturing,0,10,Manufacturing,0,11,Manufacturing,0,12,Manufacturing,0,13,Manufacturing,0,14,Manufacturing,0,15,Manufacturing,0,16,Manufacturing,0,17,Manufacturing,0,18,Manufacturing,0,19,Manufacturing,0,20,Manufacturing,0,21,Manufacturing,0,22,Manufacturing,0,23,Manufacturing,0,24,Manufacturing,0,25,Manufacturing,0,26,Manufacturing,0,27,Manufacturing,0,28,Manufacturing,0,29
5076755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,3,0,IT,3,1,IT,3,2,IT,3,3,IT,3,4,IT,3,5,IT,3,6,IT,3,7,IT,3,8,IT,3,9,IT,3,10,IT,3,11,IT,3,12
3899019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,3,0,IT,3,1,IT,3,2,IT,3,3,IT,3,4,IT,3,5,IT,3,6,IT,3,7,IT,3,8,IT,3,9,IT,3,10,IT,3,11,IT,3,12,IT,3,13
862437,,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,0,0,Manufacturing,0,1,Manufacturing,0,2,Manufacturing,0,3,Manufacturing,0,4,Manufacturing,0,5,Manufacturing,0,6,Manufacturing,0,7,Manufacturing,0,8,Manufacturing,0,9,Manufacturing,0,10,Manufacturing,0,11,IT,3,0,IT,3,1,IT,3,2,IT,3,3,IT,3,4,IT,3,5,IT,3,6,IT,3,7,IT,3,8,IT,3,9,IT,3,10,IT,3,11,IT,3,12,IT,3,13,IT,3,14,IT,3,15,IT,3,16,IT,3,17,IT,3,18,IT,3,19,IT,3,20,IT,3,21,IT,3,22,IT,3,23,IT,3,24,IT,3,25,IT,3,26,IT,3,27,IT,3,28,IT,3,29,IT,3,30,IT,3,31,IT,3,32,IT,3,33,IT,3,34,IT,3,35,IT,3,36,IT,3,37,IT,3,38,IT,3,39,IT,3,40,IT,3,41,IT,3,42,IT,3,43,IT,3,44,IT,3,45,IT,3,46,IT,3,47,IT,3,48,IT,3,49,IT,3,50,IT,3,51,IT,3,52,IT,3,53,IT,3,54,IT,3,55,IT,3,56,IT,3,57,IT,3,58,IT,3,59,IT,3,60,IT,3,61,IT,3,62,IT,3,63,IT,3,64,IT,3,65,IT,3,66,IT,3,67,IT,3,68,IT,3,69,IT,3,70,IT,3,71,IT,3,72,IT,3,73,IT,3,74,IT,3,75,IT,3,76,IT,3,77,IT,3,78,IT,3,79,IT,3,80,IT,3,81,IT,3,82,IT,3,83
2912119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,3,0,Manufacturing,3,1,Manufacturing,3,2,Manufacturing,3,3,Manufacturing,3,4,Manufacturing,3,5,Manufacturing,3,6,Manufacturing,3,7,Manufacturing,3,8,Manufacturing,3,9,Manufacturing,3,10,Manufacturing,3,11,Manufacturing,3,12,Manufacturing,3,13,Manufacturing,3,14,Manufacturing,3,15,Manufacturing,3,16,Manufacturing,3,17,Manufacturing,3,18,Manufacturing,3,19,Manufacturing,3,20,Manufacturing,3,21,Manufacturing,3,22,Manufacturing,3,23,Manufacturing,3,24,Manufacturing,3,25,Manufacturing,3,26,Manufacturing,3,27,Manufacturing,3,28,Manufacturing,3,29,Manufacturing,3,30,Manufacturing,3,31,Manufacturing,3,32,Manufacturing,3,33,Manufacturing,3,34,Manufacturing,3,35,Manufacturing,3,36,Manufacturing,3,37,Manufacturing,3,38,Manufacturing,3,39,Manufacturing,3,40,Manufacturing,3,41,Manufacturing,3,42,Manufacturing,3,43,Manufacturing,3,44,Manufacturing,3,45,Manufacturing,3,46,Manufacturing,3,47,Manufacturing,3,48,Manufacturing,3,49,Manufacturing,3,50,Manufacturing,3,51,Manufacturing,3,52,Manufacturing,3,53,Manufacturing,3,54,Manufacturing,3,55,Manufacturing,3,56,Manufacturing,3,57,Manufacturing,3,58,Manufacturing,3,59,Manufacturing,3,60,Manufacturing,3,61,Manufacturing,3,62,Manufacturing,3,63,Manufacturing,3,64,Platform Engineering,3,0,Platform Engineering,3,1,Platform Engineering,3,2,Platform Engineering,3,3,Platform Engineering,3,4,Platform Engineering,3,5,Platform Engineering,3,6,Platform Engineering,3,7,Platform Engineering,3,8,Platform Engineering,3,9,Platform Engineering,3,10,Platform Engineering,3,11,Platform Engineering,3,12,Platform Engineering,3,13
46789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform Engineering,3,0,Platform Engineering,3,1,Platform Engineering,3,2,Platform Engineering,3,3,Platform Engineering,3,4,Platform Engineering,3,5,Platform Engineering,3,6,Platform Engineering,3,7,Platform Engineering,3,8,Platform Engineering,3,9,Platform Engineering,3,10
42120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,3,0,IT,3,1,IT,3,2,IT,3,3,IT,3,4,IT,3,5,IT,3,6,IT,3,7,IT,3,8,IT,3,9,IT,3,10,IT,3,11,IT,3,12,IT,3,13,IT,3,14
